Id,Period,Data_value,Series_title_2
11481,2009.02,384.6,Fuel
11482,2009.03,385.3,Fuel
11483,2009.04,387,Fuel
11484,2009.05,389.8,Fuel
11485,2009.06,394,Fuel
11486,2009.07,398.9,Fuel
11487,2009.08,403.4,Fuel
11488,2009.09,407.7,Fuel
11489,2009.10,413.2,Fuel
11490,2009.11,420.9,Fuel
11491,2009.12,429.1,Fuel
11492,2010.01,436.8,Fuel
11493,2010.02,441.8,Fuel
11494,2010.03,443.1,Fuel
11495,2010.04,441.4,Fuel
11496,2010.05,437.2,Fuel
11497,2010.06,433,Fuel
11498,2010.07,431.3,Fuel
11499,2010.08,434.2,Fuel
11500,2010.09,442.1,Fuel
11501,2010.10,454.2,Fuel
11502,2010.11,469.3,Fuel
11503,2010.12,484.4,Fuel
11504,2011.01,495.7,Fuel
11505,2011.02,502,Fuel
11506,2011.03,502.9,Fuel
11507,2011.04,499.4,Fuel
11508,2011.05,493.9,Fuel
11509,2011.06,487.9,Fuel
11510,2011.07,484.9,Fuel
11511,2011.08,488.4,Fuel
11512,2011.09,498.8,Fuel
11513,2011.10,512.9,Fuel
11514,2011.11,525.5,Fuel
11515,2011.12,532.5,Fuel
11516,2012.01,534.7,Fuel
11517,2012.02,536.2,Fuel
11518,2012.03,539.6,Fuel
11519,2012.04,544.1,Fuel
11520,2012.05,549.5,Fuel
11521,2012.06,557,Fuel
11522,2012.07,566.7,Fuel
11523,2012.08,576.8,Fuel
11524,2012.09,583.7,Fuel
11525,2012.10,584.8,Fuel
11526,2012.11,583.2,Fuel
11527,2012.12,585.3,Fuel
11528,2013.01,593.4,Fuel
11529,2013.02,603.2,Fuel
11530,2013.03,609.5,Fuel
11531,2013.04,614.3,Fuel
11532,2013.05,621.1,Fuel
11533,2013.06,631.9,Fuel
11534,2013.07,643.1,Fuel
11535,2013.08,648.7,Fuel
11536,2013.09,647.9,Fuel
11537,2013.10,646.1,Fuel
11538,2013.11,649,Fuel
11539,2013.12,655.6,Fuel
11540,2014.01,660.5,Fuel
11541,2014.02,661.5,Fuel
11542,2014.03,659.1,Fuel
11543,2014.04,655.2,Fuel
11544,2014.05,651,Fuel
11545,2014.06,646.4,Fuel
11546,2014.07,643,Fuel
11547,2014.08,641.5,Fuel
11548,2014.09,639.5,Fuel
11549,2014.10,633.4,Fuel
11550,2014.11,620.3,Fuel
11551,2014.12,603.6,Fuel
11552,2015.01,588.6,Fuel
11553,2015.02,580.7,Fuel
11554,2015.03,582.9,Fuel
11555,2015.04,592.9,Fuel
11556,2015.05,605.9,Fuel
11557,2015.06,616,Fuel
11558,2015.07,618.3,Fuel
11559,2015.08,613.7,Fuel
11560,2015.09,606.4,Fuel
11561,2015.10,599.5,Fuel
11562,2015.11,591.5,Fuel
11563,2015.12,581.5,Fuel
11564,2016.01,571.9,Fuel
11565,2016.02,565.8,Fuel
11566,2016.03,566.3,Fuel
11567,2016.04,572.2,Fuel
11568,2016.05,578,Fuel
11569,2016.06,579.3,Fuel
11570,2016.07,577.9,Fuel
11571,2016.08,576.7,Fuel
11572,2016.09,579.1,Fuel
11573,2016.10,587.3,Fuel
11574,2016.11,601.5,Fuel
11575,2016.12,616,Fuel
11576,2017.01,626.3,Fuel
11577,2017.02,630.6,Fuel
11578,2017.03,628.2,Fuel
11579,2017.04,619.6,Fuel
11580,2017.05,608.1,Fuel
11581,2017.06,597.2,Fuel
11582,2017.07,589.2,Fuel
11583,2017.08,586.8,Fuel
11584,2017.09,592.6,Fuel
11585,2017.10,605.1,Fuel
11586,2017.11,619.8,Fuel
11587,2017.12,633.1,Fuel
11588,2018.01,640.3,Fuel
11589,2018.02,640.1,Fuel
11590,2018.03,637.2,Fuel
11591,2018.04,638.3,Fuel
11592,2018.05,644,Fuel
11593,2018.06,653.2,Fuel
11594,2018.07,661.9,Fuel
11595,2018.08,665.9,Fuel
11596,2018.09,660.1,Fuel
11597,2018.10,643.4,Fuel
11598,2018.11,619,Fuel
11599,2018.12,595.1,Fuel
11600,2019.01,581.8,Fuel
11601,2019.02,582.6,Fuel
11602,2019.03,591.3,Fuel
11603,2019.04,597,Fuel
11604,2019.05,594.2,Fuel
11605,2019.06,585.9,Fuel
11606,2019.07,577.5,Fuel
11607,2019.08,574.7,Fuel
11608,2019.09,578.8,Fuel
11609,2019.10,585.7,Fuel
11610,2019.11,592.4,Fuel
11611,2019.12,597.1,Fuel
11612,2020.01,597.3,Fuel
11613,2020.02,587.5,Fuel
11614,2020.03,,Fuel
11615,2020.04,,Fuel
11616,2020.05,,Fuel
11617,2020.06,,Fuel
11618,2020.07,,Fuel
11619,2020.08,,Fuel
11620,2020.09,,Fuel
11621,2020.10,,Fuel
11622,2020.11,,Fuel
11623,2020.12,,Fuel
11624,2021.01,,Fuel
11625,2021.02,,Fuel
11626,2021.03,,Fuel
11627,2021.04,,Fuel
11628,2021.05,,Fuel
11629,2021.06,,Fuel
11630,2021.07,,Fuel
11631,2021.08,,Fuel
11632,2021.09,,Fuel
11633,2021.10,,Fuel
11634,2021.11,,Fuel
11635,2021.12,,Fuel
11636,2022.01,,Fuel
11637,2022.02,,Fuel
11638,2022.03,,Fuel
11639,2022.04,,Fuel
11640,2022.05,,Fuel
11641,2022.06,,Fuel
11642,2022.07,,Fuel
11643,2022.08,,Fuel
11644,2022.09,,Fuel
11645,2022.10,,Fuel
11646,2022.11,,Fuel
11647,2022.12,,Fuel
11648,2002.10,570.9,Non-retail excl. services
11649,2002.11,571.5,Non-retail excl. services
11650,2002.12,573.7,Non-retail excl. services
11651,2003.01,576.8,Non-retail excl. services
11652,2003.02,581.4,Non-retail excl. services
11653,2003.03,588,Non-retail excl. services
11654,2003.04,596.5,Non-retail excl. services
11655,2003.05,606.7,Non-retail excl. services
11656,2003.06,617.4,Non-retail excl. services
11657,2003.07,628.3,Non-retail excl. services
11658,2003.08,639.1,Non-retail excl. services
11659,2003.09,649.8,Non-retail excl. services
11660,2003.10,660.9,Non-retail excl. services
11661,2003.11,672.9,Non-retail excl. services
11662,2003.12,685.1,Non-retail excl. services
11663,2004.01,697,Non-retail excl. services
11664,2004.02,707.9,Non-retail excl. services
11665,2004.03,717.2,Non-retail excl. services
11666,2004.04,724.8,Non-retail excl. services
11667,2004.05,731.1,Non-retail excl. services
11668,2004.06,736.5,Non-retail excl. services
11669,2004.07,741.7,Non-retail excl. services
11670,2004.08,746.7,Non-retail excl. services
11671,2004.09,751.5,Non-retail excl. services
11672,2004.10,755.6,Non-retail excl. services
11673,2004.11,758.7,Non-retail excl. services
11674,2004.12,761,Non-retail excl. services
11675,2005.01,762.8,Non-retail excl. services
11676,2005.02,764.6,Non-retail excl. services
11677,2005.03,767.9,Non-retail excl. services
11678,2005.04,772.8,Non-retail excl. services
11679,2005.05,778.9,Non-retail excl. services
11680,2005.06,785.6,Non-retail excl. services
11681,2005.07,792,Non-retail excl. services
11682,2005.08,797.8,Non-retail excl. services
11683,2005.09,803.1,Non-retail excl. services
11684,2005.10,808.5,Non-retail excl. services
11685,2005.11,815.1,Non-retail excl. services
11686,2005.12,823.3,Non-retail excl. services
11687,2006.01,832.6,Non-retail excl. services
11688,2006.02,841.5,Non-retail excl. services
11689,2006.03,849.4,Non-retail excl. services
11690,2006.04,855.8,Non-retail excl. services
11691,2006.05,861.1,Non-retail excl. services
11692,2006.06,866.1,Non-retail excl. services
11693,2006.07,872.2,Non-retail excl. services
11694,2006.08,880.3,Non-retail excl. services
11695,2006.09,890.6,Non-retail excl. services
11696,2006.10,902.3,Non-retail excl. services
11697,2006.11,914,Non-retail excl. services
11698,2006.12,924.7,Non-retail excl. services
11699,2007.01,934,Non-retail excl. services
11700,2007.02,942.4,Non-retail excl. services
11701,2007.03,949.7,Non-retail excl. services
11702,2007.04,956.3,Non-retail excl. services
11703,2007.05,962.7,Non-retail excl. services
11704,2007.06,968.7,Non-retail excl. services
11705,2007.07,974.6,Non-retail excl. services
11706,2007.08,981.6,Non-retail excl. services
11707,2007.09,989.9,Non-retail excl. services
11708,2007.10,998.5,Non-retail excl. services
11709,2007.11,1007.2,Non-retail excl. services
11710,2007.12,1015.4,Non-retail excl. services
11711,2008.01,1022,Non-retail excl. services
11712,2008.02,1026.4,Non-retail excl. services
11713,2008.03,1028.6,Non-retail excl. services
11714,2008.04,1029.2,Non-retail excl. services
11715,2008.05,1028.6,Non-retail excl. services
11716,2008.06,1027.4,Non-retail excl. services
11717,2008.07,1025.6,Non-retail excl. services
11718,2008.08,1022.8,Non-retail excl. services
11719,2008.09,1018.6,Non-retail excl. services
11720,2008.10,1013.2,Non-retail excl. services
11721,2008.11,1006.7,Non-retail excl. services
11722,2008.12,1000,Non-retail excl. services
11723,2009.01,995.2,Non-retail excl. services
11724,2009.02,993.9,Non-retail excl. services
11725,2009.03,996.5,Non-retail excl. services
11726,2009.04,1002.7,Non-retail excl. services
11727,2009.05,1011.5,Non-retail excl. services
11728,2009.06,1020.7,Non-retail excl. services
11729,2009.07,1028,Non-retail excl. services
11730,2009.08,1032.9,Non-retail excl. services
11731,2009.09,1036,Non-retail excl. services
11732,2009.10,1038.1,Non-retail excl. services
11733,2009.11,1040.2,Non-retail excl. services
11734,2009.12,1042.6,Non-retail excl. services
11735,2010.01,1045.3,Non-retail excl. services
11736,2010.02,1047.9,Non-retail excl. services
11737,2010.03,1050,Non-retail excl. services
11738,2010.04,1052.5,Non-retail excl. services
11739,2010.05,1055.5,Non-retail excl. services
11740,2010.06,1060.5,Non-retail excl. services
11741,2010.07,1067.3,Non-retail excl. services
11742,2010.08,1073.9,Non-retail excl. services
11743,2010.09,1078.6,Non-retail excl. services
11744,2010.10,1081.4,Non-retail excl. services
11745,2010.11,1083.3,Non-retail excl. services
11746,2010.12,1086.7,Non-retail excl. services
11747,2011.01,1092.2,Non-retail excl. services
11748,2011.02,1099.2,Non-retail excl. services
11749,2011.03,1106.7,Non-retail excl. services
11750,2011.04,1112.6,Non-retail excl. services
11751,2011.05,1115.9,Non-retail excl. services
11752,2011.06,1117.4,Non-retail excl. services
11753,2011.07,1118.7,Non-retail excl. services
11754,2011.08,1121.7,Non-retail excl. services
11755,2011.09,1126.9,Non-retail excl. services
11756,2011.10,1133.6,Non-retail excl. services
11757,2011.11,1140.3,Non-retail excl. services
11758,2011.12,1145.8,Non-retail excl. services
11759,2012.01,1150.4,Non-retail excl. services
11760,2012.02,1154.4,Non-retail excl. services
11761,2012.03,1157.2,Non-retail excl. services
11762,2012.04,1159,Non-retail excl. services
11763,2012.05,1160,Non-retail excl. services
11764,2012.06,1160.2,Non-retail excl. services
11765,2012.07,1160.2,Non-retail excl. services
11766,2012.08,1160.5,Non-retail excl. services
11767,2012.09,1162.2,Non-retail excl. services
11768,2012.10,1166,Non-retail excl. services
11769,2012.11,1172.1,Non-retail excl. services
11770,2012.12,1179.2,Non-retail excl. services
11771,2013.01,1186.1,Non-retail excl. services
11772,2013.02,1192.4,Non-retail excl. services
11773,2013.03,1198.5,Non-retail excl. services
11774,2013.04,1205.1,Non-retail excl. services
11775,2013.05,1212,Non-retail excl. services
11776,2013.06,1218.8,Non-retail excl. services
11777,2013.07,1224.9,Non-retail excl. services
11778,2013.08,1229.3,Non-retail excl. services
11779,2013.09,1232.3,Non-retail excl. services
11780,2013.10,1234.1,Non-retail excl. services
11781,2013.11,1235.4,Non-retail excl. services
11782,2013.12,1236.9,Non-retail excl. services
11783,2014.01,1239.7,Non-retail excl. services
11784,2014.02,1243.3,Non-retail excl. services
11785,2014.03,1247,Non-retail excl. services
11786,2014.04,1250.1,Non-retail excl. services
11787,2014.05,1252.9,Non-retail excl. services
11788,2014.06,1256.4,Non-retail excl. services
11789,2014.07,1261.6,Non-retail excl. services
11790,2014.08,1268.4,Non-retail excl. services
11791,2014.09,1276,Non-retail excl. services
11792,2014.10,1283.3,Non-retail excl. services
11793,2014.11,1289.6,Non-retail excl. services
11794,2014.12,1293.8,Non-retail excl. services
11795,2015.01,1296.2,Non-retail excl. services
11796,2015.02,1298.6,Non-retail excl. services
11797,2015.03,1303.8,Non-retail excl. services
11798,2015.04,1313.3,Non-retail excl. services
11799,2015.05,1326,Non-retail excl. services
11800,2015.06,1338.7,Non-retail excl. services
11801,2015.07,1348.8,Non-retail excl. services
11802,2015.08,1356.2,Non-retail excl. services
11803,2015.09,1361.3,Non-retail excl. services
11804,2015.10,1365.2,Non-retail excl. services
11805,2015.11,1368.8,Non-retail excl. services
11806,2015.12,1373.1,Non-retail excl. services
11807,2016.01,1377.1,Non-retail excl. services
11808,2016.02,1381.5,Non-retail excl. services
11809,2016.03,1386.1,Non-retail excl. services
11810,2016.04,1390.7,Non-retail excl. services
11811,2016.05,1395.8,Non-retail excl. services
11812,2016.06,1401.8,Non-retail excl. services
11813,2016.07,1409.1,Non-retail excl. services
11814,2016.08,1418.3,Non-retail excl. services
11815,2016.09,1431.9,Non-retail excl. services
11816,2016.10,1453.2,Non-retail excl. services
11817,2016.11,1483,Non-retail excl. services
11818,2016.12,1520.1,Non-retail excl. services
11819,2017.01,1560,Non-retail excl. services
11820,2017.02,1596.3,Non-retail excl. services
11821,2017.03,1624.5,Non-retail excl. services
11822,2017.04,1643.9,Non-retail excl. services
11823,2017.05,1654.5,Non-retail excl. services
11824,2017.06,1660,Non-retail excl. services
11825,2017.07,1665.1,Non-retail excl. services
11826,2017.08,1672.6,Non-retail excl. services
11827,2017.09,1682.6,Non-retail excl. services
11828,2017.10,1691.6,Non-retail excl. services
11829,2017.11,1698,Non-retail excl. services
11830,2017.12,1701.8,Non-retail excl. services
11831,2018.01,1705,Non-retail excl. services
11832,2018.02,1710.1,Non-retail excl. services
11833,2018.03,1717.3,Non-retail excl. services
11834,2018.04,1726.8,Non-retail excl. services
11835,2018.05,1738,Non-retail excl. services
11836,2018.06,1747.6,Non-retail excl. services
11837,2018.07,1753.3,Non-retail excl. services
11838,2018.08,1756.5,Non-retail excl. services
11839,2018.09,1758.7,Non-retail excl. services
11840,2018.10,1761.9,Non-retail excl. services
11841,2018.11,1767.7,Non-retail excl. services
11842,2018.12,1775.3,Non-retail excl. services
11843,2019.01,1784.9,Non-retail excl. services
11844,2019.02,1795.4,Non-retail excl. services
11845,2019.03,1805,Non-retail excl. services
11846,2019.04,1812.4,Non-retail excl. services
11847,2019.05,1818.3,Non-retail excl. services
11848,2019.06,1824,Non-retail excl. services
11849,2019.07,1827.6,Non-retail excl. services
11850,2019.08,1827.8,Non-retail excl. services
11851,2019.09,1825,Non-retail excl. services
11852,2019.10,1820.2,Non-retail excl. services
11853,2019.11,1813,Non-retail excl. services
11854,2019.12,1803.2,Non-retail excl. services
11855,2020.01,1789.3,Non-retail excl. services
11856,2020.02,1769.9,Non-retail excl. services
11857,2020.03,,Non-retail excl. services
11858,2020.04,,Non-retail excl. services
11859,2020.05,,Non-retail excl. services
11860,2020.06,,Non-retail excl. services
11861,2020.07,,Non-retail excl. services
11862,2020.08,,Non-retail excl. services
11863,2020.09,,Non-retail excl. services
11864,2020.10,,Non-retail excl. services
11865,2020.11,,Non-retail excl. services
11866,2020.12,,Non-retail excl. services
11867,2021.01,,Non-retail excl. services
11868,2021.02,,Non-retail excl. services
11869,2021.03,,Non-retail excl. services
11870,2021.04,,Non-retail excl. services
11871,2021.05,,Non-retail excl. services
11872,2021.06,,Non-retail excl. services
11873,2021.07,,Non-retail excl. services
11874,2021.08,,Non-retail excl. services
11875,2021.09,,Non-retail excl. services
11876,2021.10,,Non-retail excl. services
11877,2021.11,,Non-retail excl. services
11878,2021.12,,Non-retail excl. services
11879,2022.01,,Non-retail excl. services
11880,2022.02,,Non-retail excl. services
11881,2022.03,,Non-retail excl. services
11882,2022.04,,Non-retail excl. services
11883,2022.05,,Non-retail excl. services
11884,2022.06,,Non-retail excl. services
11885,2022.07,,Non-retail excl. services
11886,2022.08,,Non-retail excl. services
11887,2022.09,,Non-retail excl. services
11888,2022.10,,Non-retail excl. services
11889,2022.11,,Non-retail excl. services
11890,2022.12,,Non-retail excl. services
11891,2000.01,,RTS total industries
11892,2000.02,,RTS total industries
11893,2000.03,,RTS total industries
11894,2000.04,,RTS total industries
11895,2000.05,,RTS total industries
11896,2000.06,,RTS total industries
11897,2000.07,,RTS total industries
11898,2000.08,,RTS total industries
11899,2000.09,,RTS total industries
11900,2000.10,,RTS total industries
11901,2000.11,,RTS total industries
11902,2000.12,,RTS total industries
11903,2001.01,,RTS total industries
11904,2001.02,,RTS total industries
11905,2001.03,,RTS total industries
11906,2001.04,,RTS total industries
11907,2001.05,,RTS total industries
11908,2001.06,,RTS total industries
11909,2001.07,,RTS total industries
11910,2001.08,,RTS total industries
11911,2001.09,,RTS total industries
11912,2001.10,,RTS total industries
11913,2001.11,,RTS total industries
11914,2001.12,,RTS total industries
11915,2002.01,,RTS total industries
11916,2002.02,,RTS total industries
11917,2002.03,,RTS total industries
11918,2002.04,,RTS total industries
11919,2002.05,,RTS total industries
11920,2002.06,,RTS total industries
11921,2002.07,,RTS total industries
11922,2002.08,,RTS total industries
11923,2002.09,,RTS total industries
11924,2002.10,45331073,RTS total industries
11925,2002.11,45655090,RTS total industries
11926,2002.12,53269921,RTS total industries
11927,2003.01,45540829,RTS total industries
11928,2003.02,42539708,RTS total industries
11929,2003.03,47087333,RTS total industries
11930,2003.04,45795215,RTS total industries
11931,2003.05,47473011,RTS total industries
11932,2003.06,44285224,RTS total industries
11933,2003.07,47359562,RTS total industries
11934,2003.08,47875157,RTS total industries
11935,2003.09,46425203,RTS total industries
11936,2003.10,50039450,RTS total industries
11937,2003.11,50383769,RTS total industries
11938,2003.12,58961712,RTS total industries
11939,2004.01,50455533,RTS total industries
11940,2004.02,47786346,RTS total industries
11941,2004.03,51966747,RTS total industries
11942,2004.04,51124842,RTS total industries
11943,2004.05,51743251,RTS total industries
11944,2004.06,49577253,RTS total industries
11945,2004.07,53019317,RTS total industries
11946,2004.08,51683668,RTS total industries
11947,2004.09,51972631,RTS total industries
11948,2004.10,54388972,RTS total industries
11949,2004.11,55248862,RTS total industries
11950,2004.12,63591012,RTS total industries
11951,2005.01,54994609,RTS total industries
11952,2005.02,52190486,RTS total industries
11953,2005.03,57111215,RTS total industries
11954,2005.04,56348819,RTS total industries
11955,2005.05,56076229,RTS total industries
11956,2005.06,54911162,RTS total industries
11957,2005.07,57561397,RTS total industries
11958,2005.08,57210430,RTS total industries
11959,2005.09,57267998,RTS total industries
11960,2005.10,59671716,RTS total industries
11961,2005.11,60435936,RTS total industries
11962,2005.12,69370045,RTS total industries
11963,2006.01,58935915,RTS total industries
11964,2006.02,56151598,RTS total industries
11965,2006.03,62842078,RTS total industries
11966,2006.04,59793987,RTS total industries
11967,2006.05,61487356,RTS total industries
11968,2006.06,60017049,RTS total industries
11969,2006.07,61661500,RTS total industries
11970,2006.08,61975337,RTS total industries
11971,2006.09,61873928,RTS total industries
11972,2006.10,63955717,RTS total industries
11973,2006.11,65207763,RTS total industries
11974,2006.12,75078154,RTS total industries
11975,2007.01,63880899,RTS total industries
11976,2007.02,61428443,RTS total industries
11977,2007.03,68831972,RTS total industries
11978,2007.04,64579063,RTS total industries
11979,2007.05,67448171,RTS total industries
11980,2007.06,65228296,RTS total industries
11981,2007.07,66344753,RTS total industries
11982,2007.08,68168023,RTS total industries
11983,2007.09,66867169,RTS total industries
11984,2007.10,69637392,RTS total industries
11985,2007.11,71825460,RTS total industries
11986,2007.12,80962160,RTS total industries
11987,2008.01,69724407,RTS total industries
11988,2008.02,68240206,RTS total industries
11989,2008.03,71800031,RTS total industries
11990,2008.04,69701179,RTS total industries
11991,2008.05,72503370,RTS total industries
11992,2008.06,66698091,RTS total industries
11993,2008.07,70212651,RTS total industries
11994,2008.08,71414434,RTS total industries
11995,2008.09,70177470,RTS total industries
11996,2008.10,75229845,RTS total industries
11997,2008.11,75053731,RTS total industries
11998,2008.12,85068862,RTS total industries
11999,2009.01,74557613,RTS total industries
12000,2009.02,69145895,RTS total industries
12001,2009.03,76418712,RTS total industries
12002,2009.04,74070128,RTS total industries
12003,2009.05,76969319,RTS total industries
12004,2009.06,71616177,RTS total industries
12005,2009.07,76319739,RTS total industries
12006,2009.08,76441259,RTS total industries
12007,2009.09,75763678,RTS total industries
12008,2009.10,79993939,RTS total industries
12009,2009.11,78534379,RTS total industries
12010,2009.12,90137839,RTS total industries
12011,2010.01,78025952,RTS total industries
12012,2010.02,73618480,RTS total industries
12013,2010.03,81946543,RTS total industries
12014,2010.04,78072108,RTS total industries
12015,2010.05,79958992,RTS total industries
12016,2010.06,76333704,RTS total industries
12017,2010.07,81289893,RTS total industries
12018,2010.08,79015284,RTS total industries
12019,2010.09,79285568,RTS total industries
12020,2010.10,84984395,RTS total industries
12021,2010.11,84509020,RTS total industries
12022,2010.12,96193970,RTS total industries
12023,2011.01,82268776,RTS total industries
12024,2011.02,77350367,RTS total industries
12025,2011.03,86206077,RTS total industries
